"ID"	"ID_SwissFIR"	"Category"	"Density"	"Matrix_unit_Density"	"Energy_kilojoules"	"Energy_kilocalories"	"Fat_total"	"Fatty_acids_saturated"	"Fatty_acids_monounsaturated"	"Fatty_acids_polyunsaturated"	"Cholesterol"	"Carbohydrates_available"	"Sugars"	"Starch"	"Dietary_fibres"	"Protein"	"Salt_NaCl"	"Alcohol"	"Water"	"Vitamin_A_activity_RE"	"Vitamin_A_activity_RAE"	"All-trans_retinol_equivalents"	"Beta-carotene_activity"	"Beta-carotene"	"Vitamin_B1_thiamine"	"Vitamin_B2_riboflavin"	"Vitamin_B6_pyridoxine"	"Vitamin_B12_cobalamin"	"Niacin"	"Folate"	"Panthotenic_acid"	"Vitamin_C_ascorbic_acid"	"Vitamin_D_calciferol"	"Vitamin_E_activity"	"Potassium_K"	"Sodium_Na"	"Chloride_Cl"	"Calcium_Ca"	"Magnesium_Mg"	"Phosphorus_P"	"Iron_Fe"	"Iodide_I"	"Zinc_Zn"	"Selenium_Se"	"Record_has_changed"	"FileVersion"	"Branded"	"Language"
622	1001169	46	0	0	785.00	188.00	10.00	6.00	2.40	0.50	30.00	0.00	0.00	0.00	0.00	24.40	1.50	0.00	58.50	94.00	88.00	82.00	74.00	74.00	0.02	0.50	0.17	1.79	1.20	50.00	0.66	0.00	0.50	0.19	130.00	600.00	1500.00	530.00	22.00	410.00	0.30	20.00	3.00	0.00	0	200	0	0.00
623	1001170	19	0	0	204.00	48.00	0.10	0.00	0.00	0.00	0.00	10.00	10.00	0.00	2.10	0.80	0.00	0.00	86.70	149.00	75.00	0.00	895.00	713.00	0.03	0.05	0.06	0.00	0.54	3.50	0.26	3.50	0.00	0.53	280.00	2.00	1.00	15.00	10.00	20.00	0.40	0.50	0.10	0.00	0	200	0	0.00
624	1001171	19	0	0	353.00	83.00	0.20	0.00	0.00	0.00	0.00	19.00	19.00	0.00	1.80	0.50	0.00	0.00	78.50	20.00	10.00	0.00	118.00	80.00	0.01	0.02	0.01	0.00	0.57	1.20	0.14	2.40	0.00	0.45	87.00	0.50	2.50	8.70	5.80	14.00	0.30	2.60	0.10	0.00	0	200	0	0.00
625	1001172	19	0	0	204.00	48.00	0.30	0.00	0.00	0.00	0.00	10.00	10.00	0.00	2.00	0.50	0.00	0.00	87.30	22.00	11.00	0.00	131.00	89.00	0.01	0.03	0.01	0.00	0.63	1.40	0.15	2.70	0.00	0.50	96.00	0.60	2.60	9.50	6.40	15.00	0.40	2.90	0.10	0.00	0	200	0	0.00
626	1001173	19	0	0	244.00	58.00	0.30	0.00	0.10	0.10	0.00	12.20	12.20	0.00	2.30	0.40	0.00	0.00	84.70	2.00	1.00	0.00	10.00	0.00	0.02	0.03	0.02	0.00	0.18	5.00	0.09	2.50	0.00	0.38	110.00	2.00	2.00	9.50	7.00	13.00	0.20	0.80	0.10	0.00	0	200	0	0.00
627	1001174	19	0	0	379.00	89.00	0.30	0.10	0.00	0.10	0.00	20.50	20.40	0.10	1.90	0.30	0.00	0.00	76.50	0.00	0.00	0.00	0.00	0.00	0.02	0.02	0.04	0.00	0.08	5.90	0.08	2.30	0.00	0.34	97.00	3.60	2.10	4.40	3.60	8.10	0.20	0.70	0.10	0.00	0	200	0	0.00
628	1001175	19	0	0	232.00	55.00	0.30	0.10	0.00	0.10	0.00	11.70	11.60	0.10	2.10	0.30	0.00	0.00	85.00	0.00	0.00	0.00	0.00	0.00	0.02	0.02	0.05	0.00	0.09	6.50	0.09	2.50	0.00	0.43	110.00	4.00	2.20	4.80	4.00	9.00	0.20	0.80	0.10	0.00	0	200	0	0.00
629	1001177	56	0	0	77.00	19.00	0.30	0.00	0.00	0.10	0.00	0.50	0.00	0.00	2.50	2.20	0.90	0.00	92.00	2.00	1.00	0.00	10.00	0.00	0.02	0.19	0.06	0.00	2.00	10.00	2.00	2.00	0.00	0.00	120.00	340.00	400.00	23.00	12.00	69.00	0.80	18.00	0.50	0.00	0	200	0	0.00
630	1001178	22	0	0	366.00	87.00	0.80	0.10	0.10	0.40	0.00	12.80	0.00	4.40	5.00	4.80	0.70	0.00	76.00	67.00	33.00	0.00	400.00	0.00	0.12	0.08	0.05	0.00	1.00	40.00	0.13	9.00	0.00	0.20	120.00	270.00	420.00	32.00	21.00	83.00	1.60	5.20	0.60	0.00	0	200	0	0.00
631	1001182	46	0	0	1460.00	354.00	35.00	21.00	8.20	1.60	105.00	0.00	0.00	0.00	0.00	9.70	1.80	0.00	45.00	403.00	387.00	370.00	200.00	200.00	0.04	0.38	0.11	1.50	1.20	55.00	0.29	0.00	0.70	1.05	110.00	700.00	1200.00	270.00	15.00	230.00	0.30	20.00	2.30	0.00	0	200	0	0.00
632	1001183	22	0	0	424.00	100.00	1.20	0.20	0.30	0.60	0.00	18.20	6.90	11.30	2.30	3.00	0.80	0.00	72.80	20.00	10.00	0.00	117.00	117.00	0.04	0.08	0.09	0.00	1.40	33.00	0.50	1.00	0.00	0.45	200.00	300.00	0.00	4.00	22.00	69.00	0.60	0.00	0.50	0.00	0	200	0	0.00
633	1001184	22	0	0	500.00	119.00	1.40	0.20	0.40	0.60	0.00	21.00	2.00	19.00	4.20	3.40	0.00	0.00	69.30	20.00	10.00	0.00	117.00	117.00	0.22	0.07	0.10	0.00	1.70	50.00	0.70	7.00	0.00	0.70	250.00	17.00	0.00	3.00	33.00	100.00	0.60	0.00	0.00	0.00	0	200	0	0.00
634	1001185	92	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	39900.00	59900.00	10.00	1.00	8.00	0.30	20.00	0.10	0.00	0	200	0	0.00
635	1001186	32	1	0	498.00	117.00	0.40	0.10	0.10	0.20	0.00	26.00	24.80	1.20	0.90	2.00	2.80	0.00	66.70	34.00	17.00	0.00	203.00	203.00	0.06	0.06	0.16	0.00	1.00	10.00	0.20	15.00	0.00	1.50	480.00	1120.00	1810.00	19.00	19.00	40.00	0.90	0.90	0.10	0.00	0	200	0	0.00
636	1001187	22	0	0	326.00	77.00	0.20	0.00	0.00	0.10	0.00	12.90	12.40	0.40	2.80	4.50	0.60	0.00	76.70	76.00	38.00	0.00	456.00	456.00	0.22	0.12	0.44	0.00	3.50	54.00	1.00	38.00	0.00	5.37	1150.00	240.00	490.00	48.00	48.00	94.00	1.60	4.00	0.70	0.00	0	200	0	0.00
637	1001188	22	0	0	82.00	20.00	0.20	0.00	0.00	0.10	0.00	3.00	2.90	0.10	1.00	0.90	0.30	0.00	93.80	71.00	35.00	0.00	423.00	353.00	0.05	0.03	0.06	0.00	0.70	11.00	0.20	13.00	0.00	1.00	240.00	100.00	360.00	16.00	12.00	20.00	0.70	2.00	0.10	0.00	0	200	0	0.00
638	1001190	34	0	0	495.00	117.00	3.50	1.20	1.40	0.30	61.00	0.00	0.00	0.00	0.00	21.60	0.10	0.00	73.80	7.00	6.00	0.00	10.00	10.00	0.09	0.19	0.19	5.00	5.10	3.00	0.60	0.00	0.00	0.31	300.00	50.00	55.00	4.00	19.00	210.00	1.80	0.10	5.80	0.00	0	200	0	0.00
639	1001191	34	0	0	444.00	105.00	2.00	0.90	0.90	0.10	35.00	0.00	0.00	0.00	0.00	21.90	0.10	0.00	75.10	7.00	6.00	0.00	10.00	10.00	0.10	0.13	0.19	2.00	4.60	10.00	1.00	0.00	0.00	0.24	340.00	42.00	55.00	3.00	22.00	160.00	2.30	0.10	4.40	0.00	0	200	0	0.00
640	1001192	34	0	0	469.00	111.00	2.30	1.10	0.90	0.10	55.00	0.00	0.00	0.00	0.00	22.60	0.10	0.00	74.00	7.00	6.00	0.00	10.00	10.00	0.09	0.17	0.00	2.20	4.50	9.90	0.59	0.00	0.00	0.00	360.00	50.00	170.00	3.80	23.00	200.00	2.20	3.00	3.90	6.10	0	200	0	0.00
641	0	60	0	0	2120.00	508.00	28.70	14.50	11.00	1.70	10.00	51.60	50.60	1.10	4.80	8.30	0.20	0.00	7.40	36.00	34.00	33.00	21.00	21.00	0.09	0.29	0.09	0.23	0.59	14.30	0.61	1.80	0.20	3.09	520.00	62.00	130.00	210.00	76.00	230.00	2.00	5.10	1.50	0.00	0	200	0	0.00
642	0	60	0	0	2310.00	556.00	35.60	17.00	14.30	2.30	8.00	48.50	47.50	0.80	3.70	8.30	0.20	0.00	4.50	24.00	23.00	22.00	13.00	0.00	0.10	0.27	0.13	0.24	0.53	13.60	0.68	1.10	0.10	5.08	430.00	63.00	130.00	190.00	79.00	210.00	1.50	5.40	1.40	0.00	0	200	0	0.00
643	0	60	0	0	2230.00	535.00	31.50	18.20	9.70	1.60	15.00	54.70	54.30	0.50	1.90	7.30	0.20	0.00	4.90	50.00	48.00	46.00	26.00	26.00	0.07	0.35	0.07	0.34	0.35	11.50	0.68	2.30	0.20	0.84	380.00	86.00	190.00	250.00	45.00	210.00	0.90	6.30	1.10	0.00	0	200	0	0.00
644	1001196	104	1	1	964.00	233.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.30	61.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.90	0.00	0.00	1.90	0.00	0.00	0.00	0.00	0.00	0.00	0	200	0	0.00
646	1001198	104	1	1	920.00	222.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.70	63.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.80	2.90	0.00	0.00	0.00	3.80	0.00	0.00	0.00	0.00	0	200	0	0.00
647	1001199	22	0	0	80.00	19.00	0.30	0.10	0.00	0.20	0.00	1.70	0.00	0.00	2.20	1.30	1.40	0.00	91.40	2.00	1.00	0.00	11.00	8.00	0.03	0.05	0.17	0.00	0.20	12.00	0.20	17.00	0.00	0.10	220.00	550.00	1160.00	36.00	11.00	30.00	0.50	3.10	0.30	0.00	0	200	0	0.00
648	1001200	34	0	0	626.00	150.00	8.10	4.00	3.30	0.30	60.00	0.00	0.00	0.00	0.00	19.30	0.10	0.00	71.70	7.00	6.00	0.00	10.00	10.00	0.09	0.19	0.18	4.80	5.20	3.00	0.57	0.00	0.00	0.46	300.00	45.00	54.00	6.80	18.00	160.00	2.10	0.20	5.70	0.00	0	200	0	0.00
650	1001202	32	0	0	221.00	53.00	3.00	0.70	1.30	0.30	0.00	4.60	0.80	3.70	0.50	1.60	1.40	0.00	88.80	48.00	25.00	2.00	273.00	273.00	0.02	0.04	0.03	0.00	0.58	3.00	0.08	1.70	0.00	0.10	95.00	580.00	610.00	18.00	8.00	40.00	0.60	3.00	0.80	0.00	0	200	0	0.00
651	1001203	32	0	0	182.00	44.00	2.50	0.50	1.30	0.30	0.00	3.50	1.50	2.00	0.00	1.50	2.30	0.00	90.60	1.00	1.00	1.00	0.00	0.00	0.02	0.04	0.03	0.00	0.58	3.00	0.08	1.70	0.00	0.14	95.00	900.00	610.00	18.00	8.00	40.00	0.60	3.00	0.80	0.00	0	200	0	0.00
652	1001204	32	0	0	245.00	58.00	1.80	0.50	0.70	0.20	0.00	8.00	2.50	5.50	0.50	2.20	1.50	0.00	85.80	43.00	23.00	2.00	247.00	247.00	0.01	0.06	0.01	0.00	0.50	4.00	0.16	1.40	0.40	0.08	120.00	620.00	560.00	17.00	8.00	47.00	0.70	4.00	0.70	0.00	0	200	0	0.00
653	1001205	32	0	0	402.00	96.00	4.00	1.40	2.10	0.40	9.00	8.30	2.60	3.40	0.60	6.30	0.60	0.00	80.90	35.00	34.00	32.00	20.00	20.00	0.06	0.08	0.10	0.30	1.29	6.00	0.24	3.90	0.10	0.44	240.00	220.00	390.00	14.00	14.00	47.00	0.50	1.50	0.60	0.00	0	200	0	0.00
654	0	60	0	0	2040.00	488.00	23.10	13.60	6.90	1.10	10.00	59.00	58.30	0.80	2.90	5.60	0.10	2.20	7.60	33.00	32.00	30.00	19.00	19.00	0.05	0.24	0.04	0.22	0.35	8.80	0.49	1.50	0.20	0.21	340.00	56.00	120.00	160.00	50.00	160.00	1.30	4.10	1.00	0.00	0	200	0	0.00
655	0	60	0	0	2370.00	570.00	38.10	18.50	14.50	2.90	11.00	47.00	46.30	0.90	3.60	7.90	0.10	0.00	4.20	33.00	32.00	31.00	16.00	16.00	0.08	0.25	0.09	0.19	0.52	13.90	0.53	1.30	0.10	5.03	370.00	49.00	110.00	170.00	71.00	190.00	1.50	4.30	1.40	0.00	0	200	0	0.00
656	1001213	34	0	0	816.00	196.00	13.00	4.70	6.00	1.10	108.00	3.70	0.00	0.00	0.00	16.00	0.20	0.00	66.40	16.00	14.00	12.00	24.00	24.00	0.13	0.29	0.13	5.00	4.60	7.00	2.00	3.00	0.00	0.26	260.00	80.00	13.00	10.00	18.00	160.00	3.00	2.30	2.90	0.00	0	200	0	0.00
657	1001214	34	0	0	581.00	138.00	3.90	1.40	0.60	0.80	354.00	5.30	0.00	0.00	0.00	20.50	0.30	0.00	69.10	4259.00	4179.00	4100.00	951.00	0.00	0.28	2.88	0.83	65.00	14.70	220.00	7.30	23.00	1.70	0.75	290.00	120.00	90.00	7.00	17.00	360.00	7.00	13.00	4.80	0.00	0	200	0	0.00
658	1001215	70	0	0	520.00	124.00	4.80	1.40	1.40	0.50	81.00	0.00	0.00	0.00	0.00	20.20	0.20	0.00	73.70	6.00	5.00	0.00	0.00	0.00	0.09	0.29	0.39	1.70	6.18	11.70	1.43	0.00	0.00	0.27	310.00	91.00	68.00	22.00	23.00	200.00	1.40	0.10	4.00	0.00	0	200	0	0.00
660	1001217	70	0	0	502.00	119.00	3.80	1.30	1.30	0.40	78.00	0.00	0.00	0.00	0.00	21.20	0.20	0.00	73.70	6.00	5.00	0.00	0.00	0.00	0.07	0.26	0.56	1.20	9.08	14.00	1.39	0.00	0.00	0.30	320.00	91.00	69.00	17.00	25.00	210.00	1.40	0.10	2.50	0.00	0	200	0	0.00
661	1001218	70	0	0	513.00	122.00	4.40	1.40	1.40	0.40	70.00	0.00	0.00	0.00	0.00	20.70	0.20	0.00	73.80	6.00	5.00	0.00	0.00	0.00	0.08	0.27	0.45	1.00	9.28	14.00	1.06	0.00	0.00	0.30	360.00	62.00	66.00	5.00	26.00	220.00	2.30	0.10	2.30	0.00	0	200	0	0.00
662	1001219	70	0	0	434.00	103.00	1.60	0.50	0.50	0.20	65.00	0.00	0.00	0.00	0.00	22.20	0.20	0.00	75.30	6.00	5.00	0.00	0.00	0.00	0.08	0.28	0.47	1.10	9.56	14.00	1.09	0.00	0.00	0.26	370.00	64.00	69.00	5.00	27.00	220.00	2.30	0.10	2.30	0.00	0	200	0	0.00
663	1001222	92	0	0	1490.00	358.00	13.00	2.10	1.20	8.40	0.00	34.90	33.20	1.70	20.90	14.80	0.10	0.00	9.30	6060.00	3030.00	0.00	36360.00	36360.00	0.65	1.74	0.00	0.00	15.30	0.00	0.00	0.00	0.00	0.00	2340.00	34.00	220.00	180.00	190.00	350.00	24.00	5.00	4.10	0.00	0	200	0	0.00
664	1001223	44	1	0	26.00	6.00	0.40	0.10	0.20	0.10	0.00	0.40	0.10	0.20	0.00	0.30	0.90	0.00	97.50	0.00	0.00	0.00	2.00	2.00	0.11	0.01	0.00	0.00	0.10	1.00	0.03	0.00	0.00	0.00	8.00	360.00	280.00	1.00	4.00	3.00	0.10	3.60	0.00	0.00	0	200	0	0.00
665	1001224	44	1	0	21.00	5.00	0.30	0.10	0.10	0.10	0.00	0.30	0.10	0.10	0.00	0.30	1.00	0.00	98.10	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.40	1.20	23.00	0.18	0.00	0.00	0.00	10.00	400.00	290.00	6.00	11.00	5.00	0.00	2.80	0.00	0.00	0	200	0	0.00
666	1001225	32	0	0	876.00	212.00	18.00	9.00	5.30	0.70	60.00	9.30	6.20	3.10	0.10	3.00	1.00	0.00	66.20	230.00	184.00	138.00	550.00	550.00	0.03	0.06	0.00	0.30	0.00	18.00	0.50	6.00	0.50	8.08	45.00	400.00	400.00	41.00	6.00	30.00	0.70	4.50	0.70	0.00	0	200	0	0.00
667	1001226	32	0	0	288.00	69.00	2.10	0.50	0.90	0.60	0.00	9.70	4.10	5.50	1.90	1.80	1.40	0.00	82.50	121.00	62.00	3.00	709.00	709.00	0.06	0.05	0.00	0.00	1.00	12.00	0.30	11.00	0.10	0.50	360.00	540.00	0.00	23.00	17.00	33.00	1.40	1.60	0.40	0.00	0	200	0	0.00
668	1001227	44	1	0	20.00	5.00	0.30	0.20	0.10	0.00	0.00	0.20	0.00	0.10	0.00	0.30	1.10	0.00	98.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	1.00	0.83	23.00	0.14	0.00	0.00	0.00	54.00	420.00	330.00	1.00	10.00	13.00	0.20	3.00	0.00	0.00	0	200	0	0.00
669	1001228	44	1	0	175.00	42.00	0.90	0.00	0.30	0.20	0.00	6.70	1.30	5.00	0.00	1.40	0.90	0.00	91.00	133.00	74.00	15.00	705.00	705.00	0.03	0.03	0.07	0.00	0.32	9.00	0.15	3.60	0.10	0.23	110.00	350.00	330.00	29.00	11.00	34.00	0.50	4.20	0.30	0.00	0	200	0	0.00
670	1001229	44	1	0	177.00	42.00	1.10	0.00	0.40	0.00	0.00	6.60	3.50	3.10	0.70	1.00	1.00	0.00	89.00	25.00	12.00	0.00	147.00	147.00	0.03	0.02	0.06	0.00	0.60	6.00	0.20	7.00	0.00	0.08	140.00	410.00	330.00	8.00	8.00	16.00	0.40	3.00	0.20	0.00	0	200	0	0.00
671	1001230	44	1	0	221.00	53.00	1.80	0.70	0.70	0.20	1.00	7.00	2.60	4.30	0.40	2.00	1.00	0.00	87.60	143.00	72.00	1.00	850.00	850.00	0.02	0.02	0.04	0.00	0.79	7.00	0.10	1.00	0.00	0.00	110.00	390.00	300.00	14.00	5.00	20.00	0.30	0.00	0.00	0.00	0	200	0	0.00
672	1001232	70	0	0	418.00	99.00	3.40	1.30	1.10	0.20	268.00	0.00	0.00	0.00	0.00	17.20	0.20	0.00	77.80	5.00	5.00	5.00	0.00	0.00	0.08	0.17	0.03	6.00	2.58	15.00	1.00	56.00	0.00	0.20	430.00	83.00	120.00	4.00	16.00	560.00	1.90	4.00	1.90	0.00	0	200	0	0.00
673	1001233	70	0	0	470.00	112.00	5.00	2.20	1.20	0.30	364.00	1.00	0.00	0.00	0.00	15.80	0.40	0.00	77.00	210.00	210.00	210.00	0.00	0.00	0.37	2.50	0.50	28.20	6.47	80.00	4.00	12.70	0.50	0.20	270.00	180.00	250.00	11.00	16.00	240.00	12.00	4.20	1.80	0.00	0	200	0	0.00
674	1001234	70	0	0	754.00	181.00	11.60	4.20	5.30	0.90	100.00	1.90	0.00	0.00	0.00	17.20	0.20	0.00	68.40	13.00	12.00	10.00	19.00	19.00	0.15	0.29	0.13	4.00	3.70	5.00	2.00	2.70	0.00	0.10	210.00	86.00	15.00	9.00	17.00	190.00	2.80	2.30	2.60	0.00	0	200	0	0.00
675	1001237	87	0	0	473.00	112.00	3.40	1.30	1.50	0.20	66.00	0.00	0.00	0.00	0.00	20.40	0.20	0.00	75.10	9.00	9.00	9.00	0.00	0.00	0.13	0.23	0.17	2.20	6.51	24.00	0.66	0.00	0.00	0.19	280.00	68.00	79.00	12.00	27.00	190.00	1.90	0.70	3.20	4.10	0	200	0	0.00
676	1001239	62	0	0	757.00	181.00	9.20	1.90	2.50	0.70	73.00	0.00	0.00	0.00	0.00	24.60	0.20	0.00	62.90	3.00	3.00	3.00	0.00	0.00	0.70	0.31	0.50	0.90	4.05	2.70	0.54	0.00	0.00	0.43	260.00	68.00	62.00	8.10	23.00	140.00	1.30	1.00	5.30	0.00	0	200	0	0.00
677	1001240	62	0	0	509.00	121.00	3.60	1.40	1.60	0.30	65.00	0.00	0.00	0.00	0.00	22.20	0.30	0.00	73.10	3.00	3.00	3.00	0.00	0.00	1.00	0.26	0.45	0.70	4.30	4.00	0.90	0.00	0.70	0.10	420.00	130.00	69.00	8.00	25.00	230.00	1.20	1.00	2.00	0.00	0	200	0	0.00
678	1001241	62	0	0	726.00	173.00	7.60	2.70	3.40	0.80	70.00	0.70	0.00	0.00	0.00	25.60	0.20	0.00	64.20	3.00	3.00	3.00	0.00	0.00	0.89	0.23	0.49	2.00	4.93	3.00	0.69	0.00	0.00	0.45	300.00	74.00	68.00	2.00	25.00	170.00	1.10	1.00	2.00	0.00	0	200	0	0.00
679	1001243	62	0	0	484.00	115.00	2.70	0.70	1.00	0.40	63.00	0.00	0.00	0.00	0.00	22.60	0.20	0.00	73.70	3.00	3.00	3.00	0.00	0.00	0.80	0.19	0.39	1.00	4.30	9.00	0.68	0.00	0.00	0.57	290.00	72.00	69.00	9.00	21.00	170.00	1.70	1.00	2.60	11.00	0	200	0	0.00
680	1001245	57	0	0	445.00	105.00	1.20	0.40	0.50	0.30	44.00	0.40	0.00	0.00	0.00	23.10	0.20	0.00	73.80	5.00	5.00	0.00	0.00	0.00	0.12	0.15	0.53	0.40	10.85	9.00	0.84	0.00	0.00	0.42	330.00	72.00	80.00	14.00	27.00	210.00	0.40	0.40	0.60	14.00	0	200	0	0.00
681	1001246	94	0	0	2120.00	507.00	24.20	4.40	11.70	6.90	0.00	56.50	0.00	0.00	4.90	13.20	1.90	0.00	1.50	26.00	13.00	0.00	156.00	156.00	0.18	0.04	0.13	0.00	3.26	17.00	0.60	0.00	0.00	3.50	170.00	770.00	1190.00	16.00	43.00	110.00	0.90	5.00	0.80	0.00	0	200	0	0.00
683	1001248	32	0	0	549.00	132.00	8.90	5.40	2.10	0.50	28.00	8.60	4.00	4.50	0.70	3.90	0.60	0.00	78.00	96.00	93.00	90.00	40.00	40.00	0.02	0.21	0.03	0.13	0.50	4.40	0.48	0.80	0.40	0.25	170.00	250.00	410.00	110.00	11.00	90.00	0.10	8.70	0.50	0.00	0	200	0	0.00
684	1001249	44	1	0	281.00	67.00	2.40	1.00	1.00	0.20	7.00	6.30	1.40	4.10	0.40	4.80	0.60	0.00	85.30	30.00	15.00	0.00	177.00	177.00	0.02	0.06	0.08	0.20	1.13	3.00	0.14	1.90	0.00	0.13	220.00	230.00	350.00	10.00	13.00	35.00	0.50	0.50	0.60	0.00	0	200	0	0.00
685	1001250	84	0	0	433.00	102.00	1.90	0.90	0.80	0.10	52.00	0.00	0.00	0.00	0.00	21.40	0.10	0.00	74.80	20.00	20.00	20.00	0.00	0.00	0.13	0.10	0.38	3.00	4.60	8.00	0.60	0.00	0.20	0.14	330.00	44.00	9.00	13.00	23.00	190.00	4.70	1.00	2.90	0.00	0	200	0	0.00
686	1001251	84	0	0	626.00	150.00	7.50	2.50	1.20	2.00	70.00	0.00	0.00	0.00	0.00	20.50	0.10	0.00	71.10	0.00	0.00	0.00	0.00	0.00	0.11	0.07	0.30	10.00	7.27	8.00	0.80	0.00	0.00	0.40	330.00	45.00	51.00	14.00	25.00	210.00	1.60	0.60	1.40	0.00	0	200	0	0.00
687	1001252	84	0	0	623.00	149.00	7.90	3.60	3.30	0.40	70.00	0.00	0.00	0.00	0.00	19.50	0.10	0.00	71.60	36.00	36.00	36.00	0.00	0.00	0.15	0.28	0.30	3.00	4.90	5.00	0.50	0.00	0.00	1.00	300.00	50.00	9.00	10.00	20.00	190.00	2.00	1.00	3.00	0.00	0	200	0	0.00
688	1001253	44	1	0	160.00	38.00	1.20	0.00	0.20	0.50	0.00	5.50	2.00	3.50	0.00	1.10	0.90	0.00	90.20	27.00	22.00	17.00	60.00	60.00	0.03	0.07	0.01	0.00	0.40	3.00	0.10	0.00	0.00	0.14	68.00	370.00	290.00	40.00	5.00	36.00	0.20	4.90	0.30	0.00	0	200	0	0.00
689	1001255	62	0	0	549.00	131.00	4.90	1.70	0.50	1.40	354.00	0.90	0.00	0.90	0.00	20.70	0.20	0.00	71.90	11502.00	11501.00	11500.00	11.00	11.00	0.31	3.20	0.59	39.00	16.00	136.00	6.80	23.00	0.00	0.60	360.00	77.00	68.00	7.60	23.00	410.00	18.00	14.00	6.50	0.00	0	200	0	0.00
691	1001259	36	0	0	440.00	104.00	2.30	0.90	1.10	0.20	42.00	0.70	0.70	0.00	0.00	20.20	2.40	0.00	73.60	4.00	4.00	4.00	0.00	0.00	0.60	0.17	0.39	0.00	6.10	2.00	0.70	60.80	0.00	0.19	450.00	940.00	1230.00	17.00	24.00	330.00	0.60	3.60	1.90	8.00	0	200	0	0.00
692	1001260	36	0	0	445.00	106.00	3.30	1.30	1.60	0.20	42.00	0.40	0.40	0.00	0.00	18.60	2.20	0.00	74.50	4.00	4.00	4.00	0.00	0.00	0.51	0.18	0.34	0.00	4.90	2.00	1.00	63.80	0.00	0.22	460.00	870.00	1190.00	15.00	21.00	300.00	0.80	3.60	2.50	10.00	0	200	0	0.00
693	1001261	24	0	0	958.00	229.00	11.50	4.30	5.30	0.70	78.00	0.30	0.30	0.00	0.00	31.00	4.40	0.00	51.90	4.00	4.00	4.00	0.00	0.00	0.97	0.22	0.44	0.40	8.70	2.00	1.50	4.40	0.60	0.20	560.00	1760.00	2850.00	9.00	30.00	290.00	2.80	0.00	2.90	15.00	0	200	0	0.00
694	1001266	85	1	0	775.00	185.00	8.00	5.00	2.60	0.30	26.00	24.70	23.70	0.00	0.00	3.50	0.20	0.00	59.80	121.00	107.00	94.00	160.00	0.00	0.04	0.26	0.07	0.00	0.00	9.00	0.00	1.00	0.10	0.17	180.00	61.00	0.00	110.00	0.00	99.00	0.50	0.00	0.40	0.00	0	200	0	0.00
696	1001272	78	1	0	1040.00	246.00	0.50	0.00	0.00	0.00	0.00	58.70	58.70	0.00	2.20	0.50	0.00	0.00	36.00	9.00	5.00	0.00	56.00	56.00	0.02	0.02	0.00	0.00	0.90	0.00	0.03	4.00	0.00	0.00	100.00	12.00	2.00	18.00	2.00	7.00	1.40	1.00	0.20	0.00	0	200	0	0.00
697	1001273	78	1	0	576.00	136.00	0.50	0.00	0.00	0.00	0.00	31.90	31.90	0.00	0.80	0.50	0.10	0.00	65.30	4.00	2.00	0.00	26.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	26.00	0.00	0.00	120.00	20.00	3.00	19.00	1.00	15.00	0.40	2.00	0.00	0.00	0	200	0	0.00
701	1001278	36	0	0	648.00	155.00	7.30	2.60	3.40	0.80	51.00	0.50	0.00	0.00	0.00	21.70	6.20	0.00	67.50	5.00	5.00	5.00	0.00	0.00	0.66	0.16	0.47	1.00	2.20	2.00	0.38	0.00	0.00	0.20	240.00	2470.00	3240.00	32.00	54.00	98.00	1.50	3.20	1.10	0.00	0	200	0	0.00
703	0	78	1	0	2280.00	546.00	32.70	12.00	15.60	3.60	0.00	55.50	54.70	0.60	2.90	6.00	0.10	0.00	3.40	1.00	1.00	0.00	4.00	4.00	0.07	0.20	0.09	0.18	0.39	8.90	0.49	0.40	0.00	5.75	320.00	46.00	84.00	130.00	50.00	160.00	1.20	3.80	1.00	0.00	0	200	0	0.00
704	1001281	24	0	0	1330.00	322.00	27.60	10.60	12.90	2.20	49.00	0.60	0.60	0.00	0.00	17.80	2.80	0.00	50.50	6.00	6.00	6.00	0.00	0.00	0.62	0.14	0.22	0.00	4.08	3.00	0.60	24.30	0.60	0.29	270.00	1130.00	1690.00	10.00	16.00	150.00	0.40	1.10	2.00	11.00	0	200	0	0.00
