"ID"	"Link"	"Alias"	"Lang"	"Primary"	"FileVersion"
3400	1504	"Tarte flambée, cuite au four"	"F"	1	200
3401	796	"Terrine de gibier"	"F"	1	200
3402	495	"Tête de Moine"	"F"	1	200
3403	804	"Thé froid, sucré"	"F"	1	200
3404	804	"Icetea"	"F"	0	200
3405	803	"Thé, non sucré"	"F"	1	200
3406	418	"Thon à l'huile, égoutté"	"N"	1	200
3407	417	"Thon au naturel, égoutté"	"F"	1	200
3408	417	"Thon à l'eau"	"F"	0	200
3410	460	"Thym, cru"	"F"	1	200
3413	490	"Tofu"	"N"	1	200
3414	1027	"Tomate, à l'étuvée (sans adjonction de graisse ni de sel)"	"F"	1	200
3416	637	"Tomate, pelée, conserve"	"F"	1	200
3417	615	"Tomme"	"F"	1	200
3418	882	"Tourte au Kirsch de Zug"	"F"	1	200
3419	900	"Tourte de Linz"	"F"	1	200
3420	883	"Tourte fôret noire"	"F"	1	200
3421	1508	"Tranche de semoule, préparée (avec du lait entier)"	"F"	1	200
3422	1507	"Tranche de semoule, préparée (avec du lait partiellement écrémé)"	"F"	1	200
3423	1658	"Tranches d'aubergine, panées, préparées"	"F"	1	200
3424	1655	"Tranches de céléri, panées, préparées"	"F"	1	200
3425	1656	"Tranches de courge, panées, préparées"	"F"	1	200
3426	1657	"Tranches de courgette, panées, préparées"	"F"	1	200
3427	820	"Tresse au beurre"	"F"	1	200
3428	1460	"Tresse au beurre, au blé entier"	"F"	1	200
3429	289	"Truite, cru"	"F"	1	200
3430	289	"Truite de rivière"	"F"	0	200
3431	13349	"Truite, entière, bouillie (sans adjonction de graisse ni de sel)"	"F"	1	200
3433	534	"Vacherin Mont d'Or"	"F"	1	200
3434	2	"Veau, côtelette, crue"	"F"	1	200
3435	13	"Veau, émincé, cru"	"F"	1	200
3436	13325	"Veau, émincé, grillée ( (sans adjonction de graisse ni de sel)"	"F"	1	200
3437	658	"Veau, épaule, rôti, crue"	"F"	1	200
3438	1073	"Veau, épaule, rôti, cuit au four (sans adjonction de graisse ni de sel)"	"F"	1	200
3439	13316	"Veau, escalope, grillée (sans adjonction de graisse ni de sel)"	"F"	1	200
3440	660	"Veau, filet, cru"	"F"	1	200
3441	3	"Veau, filet, steak, cru"	"F"	1	200
3442	13324	"Veau, filet, steak, grillée mi-saignant (sans adjonction de graisse ni sel)"	"F"	1	200
3443	10	"Veau, foie, cru"	"F"	1	200
3444	11	"Veau, haché, cru"	"F"	1	200
3445	661	"Veau, jarret, cru"	"F"	1	200
3446	13377	"Veau, jarret, cuit (sans adjonction de graisse ni de sel)"	"F"	1	200
3447	13377	"Ossobuco"	"F"	0	200
3448	674	"Veau, langue, crue"	"F"	1	200
3449	662	"Veau, noix, escalope, crue"	"F"	1	200
3450	14	"Veau, pièce ronde, tranche, cru"	"F"	1	200
3451	1	"Veau, poitrine, crue"	"F"	1	200
3452	1071	"Veau, poitrine, cuite (sans adjonction de graisse ni de sel)"	"F"	1	200
3453	15	"Veau, ragoût, cru"	"F"	1	200
3454	672	"Veau, ris, cru"	"F"	1	200
3455	673	"Veau, rognon, cru"	"F"	1	200
3456	514	"Vermouth, 15 vol% (p.e. Martini)"	"F"	1	200
3457	1103	"Viande de bÅ“uf (moyenne sans abats ni côte), crue"	"F"	1	200
3458	1102	"Viande de porc (moyenne sans abats ni côtelette ni pied), crue"	"F"	1	200
3459	1106	"Viande de veau (moyenne sans abats ni côtelette), crue"	"F"	1	200
3460	1109	"Viande de volaille avec peau (moyenne), crue"	"F"	1	200
3461	1100	"Viande de volaille (moyenne sans abats), crue"	"F"	1	200
3462	1108	"Viande de volaille sans peau (moyenne sans abats), crue"	"F"	1	200
3463	1104	"Viande émincée (moyenne de veau, boeuf, porc, poulet), crue"	"O"	1	200
3464	13317	"Viande hachée (moyenne boeuf, veau, porc, poulet), grillée (sans adjonction de graisse ni "	"F"	1	200
3465	1105	"Viande hachée (moyenne de veau, boeuf, porc, poulet), crue"	"O"	1	200
3467	709	"Viande séchée ( du Grison, du Tessin, du Valais)"	"F"	1	200
3468	1693	"Vinaigre"	"F"	1	200
3469	1202	"Vinaigrette (avec huile de colza)"	"F"	1	200
3470	510	"Vin blanc, 11 vol%"	"F"	1	200
3471	511	"Vin blanc, 12.5 vol%"	"F"	1	200
3472	10478	"Vin blanc dilué avec de l'eau gazeuse"	"F"	1	200
3473	10479	"Vin blanc dilué avec limonade"	"F"	1	200
3474	551	"Vin blanc mousseux (p.ex. Champagne)"	"F"	1	200
3475	516	"Vin de Porto, 18.5 vol%"	"F"	1	200
3476	509	"Vin rouge, 12 vol%"	"F"	1	200
3477	10477	"Vin rouge, 13.5 vol%"	"F"	1	200
3478	508	"Vin rouge, 9 vol%"	"F"	1	200
3479	1680	"Vitello tonnato avec garniture"	"F"	1	200
3480	1679	"Vitello tonnato sans garniture"	"F"	1	200
3481	1192	"Yaourt sucré (moyenne)"	"F"	1	200
3482	56	"Yogourt à la vanille"	"F"	1	200
3483	56	"Yaourt"	"F"	0	200
3486	99	"Yogourt au café, bio"	"F"	1	200
3487	54	"Yogourt au chocolat"	"F"	1	200
3490	55	"Yogourt aux noisettes"	"F"	1	200
3493	588	"Yogourt maigre aux fruits, édulcoré"	"F"	1	200
3494	590	"Yogourt maigre avec arômes, édulcoré"	"F"	1	200
3499	759	"Zampone"	"F"	1	200
3500	1251	"Aberlour 10 years old Malt Scotch Whisky (43 vol%)"	"F"	1	200
3501	1252	"Absolut Vodka (40 vol%)"	"F"	1	200
3502	1253	"Amaro Ramazzotti (30 vol%)"	"F"	1	200
3503	1254	"Ballantine's 12 years old blended Scotch Whisky (40 vol%)"	"F"	1	200
3504	1255	"Ballantine's Finest blended Scotch Whisky (40 vol%)"	"F"	1	200
3505	1160	"Bière lager (moyenne)"	"F"	1	200
3506	1159	"Bière sans alcool (moyenne)"	"F"	1	200
3507	13434	"Boisson au malt et cacao, enrichie en vitamines et minéraux, poudre (Moyenne de produits d"	"F"	1	200
3508	13433	"Boisson d'amande, nature, enrichie en calcium et vitamines (Moyenne de produits du commerc"	"F"	1	200
3509	13428	"Boisson d'amande, nature (Moyenne de produits du commerce)"	"F"	1	200
3510	13430	"Boisson d'avoine, nature, enrichie en calcium (Moyenne de produits du commerce)"	"F"	1	200
3511	13426	"Boisson d'avoine, nature (Moyenne de produits du commerce)"	"F"	1	200
3512	13429	"Boisson de riz, nature, enrichie en calcium (Moyenne de produits du commerce)"	"F"	1	200
3513	13427	"Boisson de riz, nature (Moyenne de produits du commerce)"	"F"	1	200
3514	13432	"Boisson de soja, nature, enrichie en calcium et vitamines (Moyenne de produits du commerce"	"F"	1	200
3515	13431	"Boisson de soja, nature, enrichie en calcium (Moyenne de produits du commerce)"	"F"	1	200
3516	1145	"Calanda Lager (4.8 vol%)"	"F"	1	200
3517	1146	"Calanda Lemon (2.4 vol%)"	"F"	1	200
3518	1138	"Cardinal Lager (4.8 vol%)"	"F"	1	200
3519	1155	"Cardinal sans alcool (<0.5 vol%)"	"F"	1	200
3520	1139	"Carlsberg (bière lager, 5 vol%)"	"F"	1	200
3521	1156	"Carlsberg sans alcool (<0.5 vol%)"	"F"	1	200
3522	1256	"Chivas Regal 12 years old blended Scotch Whisky (40 vol%)"	"F"	1	200
3523	1153	"Clausthaler Classic (0.45 vol%)"	"F"	1	200
3524	1154	"Clausthaler Extra Herb (0.45 vol%)"	"F"	1	200
3525	538	"Eau minérale Adelbodner"	"F"	1	200
3526	1171	"Eau minérale Adello"	"F"	1	200
3527	540	"Eau minérale Allegra"	"F"	1	200
3528	1096	"Eau minérale Appenzell (Gontenbad)"	"F"	1	200
3529	73	"Eau minérale Aproz (Aproz)"	"F"	1	200
3530	104	"Eau minérale Aquella (Bouillets)"	"F"	1	200
3531	541	"Eau minérale Arkina"	"F"	1	200
3532	1178	"Eau minérale Badoit (St Galmier)"	"F"	1	200
3533	1172	"Eau minérale Cristallo (Lostorf)"	"F"	1	200
3534	1046	"Eau minérale Cristalp (Saxon)"	"F"	1	200
3535	1044	"Eau minérale Elmer"	"F"	1	200
3536	48	"Eau minérale Eptinger"	"F"	1	200
3537	521	"Eau minérale Evian (Cachat)"	"F"	1	200
3538	522	"Eau minérale Henniez"	"F"	1	200
3539	1173	"Eau minérale Knutwiler"	"F"	1	200
3540	523	"Eau minérale Passugger (Theophilquelle)"	"F"	1	200
3541	537	"Eau minérale Rhäzünser"	"F"	1	200
3542	525	"Eau minérale San Pellegrino"	"F"	1	200
3543	1095	"Eau minérale Valais (Montis)"	"F"	1	200
3544	45	"Eau minérale Valser Classic/Naturelle (St. Petersquelle)"	"F"	1	200
3545	1047	"Eau minérale Valser Silence (St. Paulsquelle)"	"F"	1	200
3546	1179	"Eau minérale Vichy-Célestins"	"F"	1	200
3547	550	"Eau minérale Volvic"	"F"	1	200
3548	548	"Eau minérale Zurzacher"	"F"	1	200
3549	1147	"Eichhof Hubertus (bière spéciale brune, 6 vol%)"	"F"	1	200
3550	1148	"Eichhof Klosterbräu (biere spéciale Zwickel non filtrée, 5.1 vol%)"	"F"	1	200
3551	1149	"Eichhof Lager (4.8 vol%)"	"F"	1	200
3552	1157	"Eichhof sans alcool (0.4 vol%)"	"F"	1	200
3553	13436	"Energy drink, avec édulcorants (Moyenne de produits du commerce)"	"F"	1	200
3554	13435	"Energy drink, sucré (Moyenne de produits du commerce)"	"F"	1	200
3555	1140	"Feldschlösschen 2.4 (bière légère, 2.4 vol%)"	"F"	1	200
3556	1141	"Feldschlösschen Bügel (bière lager, 4.8 vol%)"	"F"	1	200
3557	1142	"Feldschlösschen Hopfenperle (bière spéciale blonde, 5.2 vol%)"	"F"	1	200
3558	1143	"Feldschlösschen Original (bière lager, 4.8 vol%)"	"F"	1	200
3559	1158	"Feldschlösschen sans alcool (<0.5 vol%)"	"F"	1	200
3560	1144	"Feldschlösschen Urtrüb (bière aux trois céréales non filtrée, 5 vol%)"	"F"	1	200
3561	1257	"Four Roses Bourbon (40 vol%)"	"F"	1	200
3562	1258	"Glenlivet 12 years old Malt Scotch Whisky (40 vol%)"	"F"	1	200
3563	1259	"Grappa Fior di Vite Ramazzotti (40 vol%)"	"F"	1	200
3564	1260	"Havana Club Anejo Reserva (40 vol%)"	"F"	1	200
3565	1150	"Heineken Lager (5 vol%)"	"F"	1	200
3566	1151	"Ittinger (bière spéciale ambre, 5.6 vol%)"	"F"	1	200
3567	1261	"Jameson Irish Whiskey (40 vol%)"	"F"	1	200
3568	1262	"Malibu Coconut (21 vol%)"	"F"	1	200
3569	11525	"Naturaplan Bio Bière non filtrée sans alcool <0.5 vol% (Coop)"	"F"	1	200
3570	1263	"Pastis 51 de Marseille (45 vol%)"	"F"	1	200
3571	1264	"Sandeman Ruby Porto (20 vol%)"	"F"	1	200
3572	13422	"Sauce soja (Moyenne de produits du commerce)"	"2"	1	200
3573	13424	"Sauce Worcester (Moyenne de produits du commerce)"	"F"	1	200
3574	13421	"Sucre vanillé (Moyenne de produits du commerce)"	"2"	1	200
3575	1265	"Suze (20 vol%)"	"F"	1	200
3576	1266	"Wodka Wyborowa (40 vol%)"	"F"	1	200
3577	13425	"Yogourt, à la grecque, avec crème, nature (Moyenne de produits du commerce)"	"F"	1	200
3592	5	"Agnello, costoletta, cruda"	"F"	1	200
3596	17	"Agnello, lombata, cruda (Australia, Nuova Zelanda)"	"F"	1	200
3599	379	"Albicocca, cruda"	"0"	1	200
3608	897	"Amido di frumento"	"F"	1	200
3609	275	"Anacardi"	"n"	1	200
3610	377	"Ananas, crudo"	"3"	1	200
3614	282	"Arachidi"	"2"	1	200
3616	405	"Arancia, cruda"	"0"	1	200
3619	380	"Avocado, crudo"	"n"	1	200
3627	451	"Barbabietola, cruda"	"N"	1	200
3635	72	"Bevanda alla soia, naturale"	"N"	1	200
3636	72	"Latte di soia"	"N"	0	200
3641	450	"Bietola da coste, cruda"	"2"	1	200
3653	13395	"Blanc battu, naturale, magro"	"N"	1	200
3667	51	"Burro da cucina"	"F"	1	200
3668	60	"Burro del caseificio"	"F"	1	200
3670	583	"Burro di cacao"	"F"	1	200
3671	50	"Burro per arrostire"	"F"	1	200
3672	191	"Burro semigrasso"	"F"	1	200
3674	581	"Cacao in polvere"	"F"	1	200
3677	1186	"Caffelatte (bianco), non zuccherato"	"F"	1	200
3678	1187	"Caffelatte, non zuccherato"	"F"	1	200
3679	1185	"Caffelatte (scuro), non zuccherato"	"F"	1	200
3687	10486	"Calimocho (Vino rosso con cola)"	"F"	1	200
3690	1121	"Cappuccino (senza polvere di cioccolato), non zuccherato"	"F"	1	200
3713	1105	"Carne tritata (media di manzo, vitello, maiale e pollo), cruda"	"S"	1	200
3715	355	"Carota, cruda"	"-"	1	200
3716	272	"Castagne, crude"	"n"	1	200
3730	13400	"Cavolo piuma, crudo"	"1"	1	200
3734	364	"Cavolo rosso, crudo"	"3"	1	200
3737	439	"Ceci, secchi"	"2"	1	200
3754	394	"Ciliegie, crude"	"n"	1	200
3765	960	"Cioccolato in polvere"	"F"	1	200
3768	368	"Cipolla, cruda"	"n"	1	200
3791	1107	"Cotoletta (media di vitello, maiale e agnello), cruda"	"2"	1	200
3813	769	"Crusca d'avena"	"N"	1	200
3814	431	"Crusca di frumento"	"N"	1	200
3818	798	"Doppia panna, pastorizzata"	"F"	1	200
3826	473	"Fagiolini verdi, secchi"	"2"	1	200
3827	473	"Fagiolo comune"	"2"	0	200
3829	13387	"Fagiolo comune (tutti tipi), seme mature, secco"	"-"	1	200
3830	13387	"Fagiolo rosso"	"-"	0	200
3837	206	"Farina di frumento (farina integrale) tipo 1700"	"F"	1	200
3839	420	"Farina di grano saraceno"	"N"	1	200
3841	752	"Farina di segale tipo 1050"	"N"	1	200
3846	1042	"Farina di spelta integrale tipo 1900"	"2"	1	200
3847	1042	"Farina di spelta nera"	"2"	0	200
3851	426	"Fecola di mais"	"F"	1	200
3852	426	"Amido"	"F"	0	200
3853	497	"Fecola di patate"	"F"	1	200
3854	497	"Amido"	"F"	0	200
3856	10377	"Fegato (media di vitello, manzo, maiale, pollo), crudo"	"S"	1	200
3868	1101	"Fettina (media di vitello, manzo, maiale, pollo), cruda"	"S"	1	200
3872	352	"Finocchio, crudo"	"N"	1	200
3876	938	"Fiocchi di miglio, integrali"	"N"	1	200
3897	555	"Formaggio Emmentaler grasso"	"n"	1	200
3916	13392	"Formaggio maturato a pasta molle, alla panna"	"-"	1	200
3917	13391	"Formaggio maturato a pasta molle, grasso"	"9"	1	200
3928	372	"Formentino, crudo"	"9"	1	200
3930	385	"Fragola, cruda"	"9"	1	200
3947	375	"Fungo prataiolo, crudo"	"0"	1	200
3948	375	"Champignons"	"0"	0	200
3960	421	"Grano saraceno, sgusciato"	"N"	1	200
3966	708	"Grasso di palma - Olio di palma"	"F"	1	200
3972	467	"Indivia, cruda"	"n"	1	200
3973	467	"Indivia scarola"	"n"	0	200
3975	447	"Insalata belga, cruda"	"0"	1	200
3987	395	"Kiwi, crudo"	"-"	1	200
3988	390	"Lampone, crudo"	"9"	1	200
3993	526	"Latte condensato, zuccherato"	"2"	1	200
3994	528	"Latte di capra"	"1"	1	200
3998	62	"Latte intero, pastorizzato"	"1"	1	200
3999	63	"Latte intero, UHT"	"1"	1	200
4000	1184	"Latte macchiato, non zuccherato"	"F"	1	200
4001	59	"Latte parzialmente scremato, pastorizzato"	"2"	1	200
4002	61	"Latte parzialmente scremato, UHT"	"2"	1	200
4016	13385	"Lenticchia, decorticata, secca"	"3"	1	200
4019	370	"Lenticchie, intere, secche"	"3"	1	200
4021	839	"Lievito di birra, secco"	"F"	1	200
4022	763	"Lievito per pane, pressato"	"9"	1	200
4023	595	"Limonata con aromi, zuccherata"	"F"	1	200
4024	595	"Gassosa"	"F"	0	200
4026	10378	"Lingua (media di vitello e manzo), cruda"	"F"	1	200
4054	42	"Maiale, lonza, cruda"	"F"	1	200
4062	771	"Maionese"	"2"	1	200
4063	772	"Maionese, a valore energetico ridotto"	"2"	1	200
4069	397	"Mandarino, crudo"	"0"	1	200
4070	273	"Mandorle"	"-"	1	200
4071	269	"Mandorle, tostate e salate"	"n"	1	200
4073	396	"Mango, crudo"	"3"	1	200
4084	6	"Manzo, carne macinata, cruda"	"1"	1	200
4085	6	"Trito"	"1"	0	200
4094	34	"Manzo, girello, cruda"	"F"	1	200
4095	34	"Fettina"	"F"	0	200
4099	37	"Manzo, sminuzzato, crudo"	"1"	1	200
4100	37	"Spezzatino"	"1"	0	200
4113	485	"Mascarpone"	"2"	1	200
4116	378	"Mela, cruda"	"n"	1	200
4124	399	"Melone, crudo"	"0"	1	200
4127	285	"Merluzzo bianco, crudo"	"F"	1	200
4140	82	"Mozzarella"	"n"	1	200
4143	572	"Nettare d'arancia"	"F"	1	200
4144	270	"Nocciole"	"n"	1	200
4145	279	"Noce del Brasile"	"4"	1	200
4146	284	"Noce di cocco"	"N"	1	200
4147	742	"Noce di cocco, secca"	"F"	1	200
4148	742	"Cocco grattugiato"	"F"	0	200
4149	271	"Noci"	"-"	1	200
4150	596	"Olio di arachidi"	"2"	1	200
4152	601	"Olio di cocco"	"F"	1	200
4153	600	"Olio di colza"	"2"	1	200
4158	598	"Olio di semi di girasole"	"2"	1	200
4164	591	"Olio d'oliva"	"2"	1	200
4184	704	"Pancetta affumicata da cuocere"	"9"	1	200
4185	704	"Speck"	"9"	0	200
4218	69	"Panna da caffÃ¨ UHT"	"F"	1	200
4219	1195	"Panna (in media)"	"F"	1	200
4220	65	"Panna intera, pastorizzata"	"S"	1	200
4222	67	"Panna semigrassa, pastorizzata"	"2"	1	200
4223	68	"Panna semigrassa, UHT"	"2"	1	200
4229	1511	"Pappa d'avena, preparata (con latte intero, senza aggiunta di zucchero)"	"F"	1	200
4230	1512	"Pappa d'avena, preparata (con latte parzialmente scremato, senza aggiunta di zucchero)"	"F"	1	200
4240	10542	"Pasta di wasabi"	"N"	1	200
4274	359	"Peperone verde, crudo"	"F"	1	200
4276	382	"Pera, cruda"	"n"	1	200
4281	401	"Pesca, cruda"	"-"	1	200
4282	404	"Pesca noce, cruda"	"0"	1	200
4283	1098	"Pesce (in media), crudo"	"F"	1	200
4294	283	"Pinoli"	"n"	1	200
4295	630	"Piselli, conserva"	"0"	1	200
4300	13389	"Piselli, semi maturi, decorticati, secchi"	"3"	1	200
4303	274	"Pistacchi"	"F"	1	200
4315	712	"Pollo, coscia con pelle, cruda"	"-"	1	200
4317	24	"Pollo, coscia con pelle (Svizzera), cruda"	"1"	1	200
4326	22	"Pollo, petto senza pelle (Svizzera), crudo"	"F"	1	200
4327	680	"Pollo, petto, sminuzzato, crudo"	"2"	1	200
4335	388	"Pompelmo (bianco o rosso), crudo"	"0"	1	200
4351	479	"Prugne susine, crude"	"-"	1	200
4360	13393	"Quark, naturale, semigrasso"	"1"	1	200
4374	456	"Ravanelli, crudi"	"N"	1	200
4379	1066	"Riso raffinato, bollito in acqua salata (sale non iodato)"	"F"	1	200
4380	1066	"Riso bianco"	"F"	0	200
4385	428	"Riso sbramato, secco"	"N"	1	200
4386	428	"Riso integrale"	"N"	0	200
4411	194	"Salmone d'allevamento, crudo"	"2"	1	200
4413	210	"Salmone selvatico, crudo"	"F"	1	200
4449	1082	"Salsiccia viennese"	"S"	1	200
4450	1082	"Wienerli"	"S"	0	200
4451	1589	"Salsiccia viennese, cotta"	"F"	1	200
4452	1589	"Wienerli"	"F"	0	200
4490	10536	"Sciroppo di agave"	"N"	1	200
4491	1132	"Sciroppo pronto (diluito di regola 1:5.5)"	"F"	1	200
4500	281	"Semi di girasole"	"-"	1	200
4501	277	"Semi di lino"	"4"	1	200
4502	280	"Semi di sesamo"	"n"	1	200
4503	276	"Semi di zucca"	"n"	1	200
4510	1510	"Semolino, preparato (con latte intero, senza aggiunta di zucchero)"	"F"	1	200
4511	1509	"Semolino, preparato (con latte parzialmente scremato, senza aggiunta di zucchero)"	"F"	1	200
4522	1104	"Spezzatino (media di manzo, vitello, maiale e pollo), crudo"	"S"	1	200
4524	365	"Spinaci, crudi"	"n"	1	200
4529	576	"Succo d'arancia"	"F"	1	200
4530	577	"Succo d'arancia a di vitamina C"	"F"	1	200
4531	566	"Succo di carota"	"F"	1	200
4534	1130	"Succo di frutta, senza aggiunta di zucchero (in media)"	"F"	1	200
4535	605	"Succo di limone"	"F"	1	200
4536	568	"Succo di mele"	"F"	1	200
4537	562	"Succo di pere"	"F"	1	200
4538	564	"Succo di pomodoro"	"F"	1	200
4539	573	"Succo d'uva"	"F"	1	200
4544	713	"Tacchino, petto, scaloppina o sminuzzato, crudo"	"1"	1	200
4547	804	"TÃ© freddo, zuccherato"	"F"	1	200
4552	490	"Tofu"	"N"	1	200
4556	417	"Tonno, in salamoia, sgocciolato"	"F"	1	200
4557	418	"Tonno, sott'olio, sgocciolato"	"N"	1	200
4568	1481	"Torta d'albicocca, cotta nel forno (pasta sfoglia)"	"F"	1	200
4569	1482	"Torta di albicocca, cotta nel forno (pasta per torta)"	"F"	1	200
4571	1546	"Torta di cilieghe, cotta nel forno (pasta per torta)"	"F"	1	200
4572	1545	"Torta di cilieghe, cotta nel forno (pasta sfoglia)"	"F"	1	200
4573	10455	"Torta di frutta, cotta nel forno, pasta frolla dolce (in media)"	"F"	1	200
4574	10456	"Torta di frutta (in media)"	"F"	1	200
4575	10454	"Torta di frutta, pasta per torta (in media)"	"F"	1	200
4576	10453	"Torta di frutta, pasta sfoglia (in media)"	"F"	1	200
4578	1480	"Torta di mele, cotta nel forno (pasta per torta)"	"F"	1	200
4579	1479	"Torta di mele, cotta nel forno (pasta sfoglia)"	"F"	1	200
4580	1485	"Torta di mora, cotta nel forno (pasta frolla dolce)"	"F"	1	200
4581	1596	"Torta di mora, cotta nel forno (pasta per torta)"	"F"	1	200
4582	1594	"Torta di mora, cotta nel forno (pasta sfoglia)"	"F"	1	200
4584	1484	"Torta di pera, cotta nel forno (pasta per torta)"	"F"	1	200
4585	1483	"Torta di pera, cotta nel forno (pasta sfoglia)"	"F"	1	200
4586	1530	"Torta di prugna, cotta nel forno (pasta per torta)"	"F"	1	200
4587	1528	"Torta di prugna, cotta nel forno (pasta sfoglia)"	"F"	1	200
4588	1531	"Torta di prugna susina, cotta nel forno (pasta per torta)"	"F"	1	200
4589	1529	"Torta di prugna susina, cotta nel forno (pasta sfoglia)"	"F"	1	200
4590	1548	"Torta di rabarbaro, cotta nel forno (pasta per torta)"	"F"	1	200
4591	1547	"Torta di rabarbaro, cotta nel forno (pasta soglia)"	"F"	1	200
4592	1592	"Torta di ribes, cotta nel forno (pasta frolla dolce)"	"F"	1	200
4593	1595	"Torta di ribes, cotta nel forno (pasta per torta)"	"F"	1	200
4594	1593	"Torta di ribes, cotta nel forno (pasta sfoglia)"	"F"	1	200
4603	290	"Uovo di gallina, crudo"	"-"	1	200
4655	662	"Vitello, scaloppina, cruda"	"F"	1	200
4656	662	"Fesa francese"	"F"	0	200
4679	470	"Zucchero bianco"	"F"	1	200
4680	470	"Zucchero cristallino"	"F"	0	200
4681	471	"Zucchero bruno"	"F"	1	200
4682	471	"Zucchero integrale"	"F"	0	200
4683	768	"Zucchero d'uva"	"F"	1	200
4684	768	"Glucosio"	"F"	0	200
4686	367	"Zucchina, cruda"	"n"	1	200
4690	0	"Nome"	"I"	1	200
4691	0	"Sinonimi"	"I"	0	200
4692	1251	"Aberlour 10 years old Malt Scotch Whisky (43 vol%)"	"I"	1	200
4693	1252	"Absolut Vodka (40 vol%)"	"I"	1	200
4694	538	"Acqua minerale Adelbodner"	"I"	1	200
4695	1171	"Acqua minerale Adello"	"I"	1	200
4696	540	"Acqua minerale Allegra"	"I"	1	200
4697	1096	"Acqua minerale Appenzell (Gontenbad)"	"I"	1	200
4698	73	"Acqua minerale Aproz (Aproz)"	"I"	1	200
4699	104	"Acqua minerale Aquella (Bouillets)"	"I"	1	200
4700	541	"Acqua minerale Arkina"	"I"	1	200
4701	1178	"Acqua minerale Badoit (St Galmier)"	"I"	1	200
4702	1172	"Acqua minerale Cristallo (Lostorf)"	"I"	1	200
4703	1046	"Acqua minerale Cristalp (Saxon)"	"I"	1	200
4704	1044	"Acqua minerale Elmer"	"I"	1	200
4705	48	"Acqua minerale Eptinger"	"I"	1	200
4706	521	"Acqua minerale Evian (Cachat)"	"I"	1	200
4707	522	"Acqua minerale Henniez"	"I"	1	200
4708	1173	"Acqua minerale Knutwiler"	"I"	1	200
4709	523	"Acqua minerale Passugger (Theophilquelle)"	"I"	1	200
4710	537	"Acqua minerale Rhäzünser"	"I"	1	200
4711	525	"Acqua minerale San Pellegrino"	"I"	1	200
4712	1095	"Acqua minerale Valais (Montis)"	"I"	1	200
4713	45	"Acqua minerale Valser Classic/Naturelle (St. Petersquelle)"	"F"	1	200
4714	1047	"Acqua minerale Valser Silence (St. Paulsquelle)"	"I"	1	200
4715	1179	"Acqua minerale Vichy-Célestins"	"I"	1	200
4716	550	"Acqua minerale Volvic"	"I"	1	200
4717	548	"Acqua minerale Zurzacher"	"I"	1	200
4718	1253	"Amaro Ramazzotti (30 vol%)"	"I"	1	200
4719	1254	"Ballantine's 12 years old blended Scotch Whisky (40 vol%)"	"I"	1	200
