ID	ID V 4.0	ID SwissFIR	Nome	Sinonimi	Categoria	Densità	Unità di riferimento	Energia, kilojoules	Deduzione del valore	Fonte	Energia, calorie	Deduzione del valore	Fonte	Lipidi, totali (g)	Deduzione del valore	Fonte	Acidi grassi, saturi (g)	Deduzione del valore	Fonte	Acidi grassi, monoinsaturi (g)	Deduzione del valore	Fonte	Acidi grassi, polinsaturi (g)	Deduzione del valore	Fonte	Colesterolo (mg)	Deduzione del valore	Fonte	Glucidi, disponibili (g)	Deduzione del valore	Fonte	Zuccheri (g)	Deduzione del valore	Fonte	Amido (g)	Deduzione del valore	Fonte	Fibra alimentare (g)	Deduzione del valore	Fonte	Proteine (g)	Deduzione del valore	Fonte	Sale (NaCl) (g)	Deduzione del valore	Fonte	Alcool (g)	Deduzione del valore	Fonte	Acqua (g)	Deduzione del valore	Fonte	Attività di vitamina A, RE (µg-RE)	Deduzione del valore	Fonte	Attività di vitamina A, RAE (µg-RE)	Deduzione del valore	Fonte	Equivalenti di all-trans-retinolo (µg-RE)	Deduzione del valore	Fonte	Attività di beta-carotene (µg-BCE)	Deduzione del valore	Fonte	Beta-carotene (µg)	Deduzione del valore	Fonte	Vitamina B1 (tiamina) (mg)	Deduzione del valore	Fonte	Vitamina B2 (riboflavina) (mg)	Deduzione del valore	Fonte	Vitamina B6 (piridossina) (mg)	Deduzione del valore	Fonte	Vitamina B12 (cobalamina) (µg)	Deduzione del valore	Fonte	Niacina (mg)	Deduzione del valore	Fonte	Folati (µg)	Deduzione del valore	Fonte	Acido pantotenico (mg)	Deduzione del valore	Fonte	Vitamina C (acido ascorbico) (mg)	Deduzione del valore	Fonte	Vitamina D (calciferolo) (µg)	Deduzione del valore	Fonte	Attività di vitamina E (mg-ATE)	Deduzione del valore	Fonte	Potassio (K) (mg)	Deduzione del valore	Fonte	Sodio (Na) (mg)	Deduzione del valore	Fonte	Cloro (Cl) (mg)	Deduzione del valore	Fonte	Calcio (Ca) (mg)	Deduzione del valore	Fonte	Magnesio (Mg) (mg)	Deduzione del valore	Fonte	Fosforo (P) (mg)	Deduzione del valore	Fonte	Ferro (Fe) (mg)	Deduzione del valore	Fonte	Iodio (I) (µg)	Deduzione del valore	Fonte	Zinco (Zn)  (mg)	Deduzione del valore	Fonte	Selenio (Se) (µg)	Deduzione del valore	Fonte	Voce modificata
889	3744		Ciambellone al cioccolato		Dolciumi/Dolci, torte e cake		per 100 g di parte edibile	1590	Calcolo automatizzato		380	Calcolo automatizzato		18.4	Calcolo in base agli ingredienti		10.4	Calcolo in base agli ingredienti		4.7	Calcolo in base agli ingredienti		1.2	Calcolo in base agli ingredienti		128	Calcolo in base agli ingredienti		46.3	Calcolo in base agli ingredienti		23.1	Calcolo in base agli ingredienti		23.3	Calcolo in base agli ingredienti		1.9	Calcolo in base agli ingredienti		6.3	Calcolo in base agli ingredienti		0.1	Calcolo automatizzato		0	Calcolo in base agli ingredienti		27.5	Calcolo automatizzato		193	Calcolo automatizzato		186	Calcolo automatizzato		180	Calcolo in base agli ingredienti		75	Calcolo in base agli ingredienti		62	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		0.09	Calcolo in base agli ingredienti		0.03	Calcolo in base agli ingredienti		0.29	Calcolo in base agli ingredienti		0.27	Calcolo in base agli ingredienti		9	Calcolo in base agli ingredienti		0.44	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		0.39	Calcolo in base agli ingredienti		150	Calcolo in base agli ingredienti		33	Calcolo in base agli ingredienti		61	Calcolo in base agli ingredienti		31	Calcolo in base agli ingredienti		19	Calcolo in base agli ingredienti		90	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		7.4	Calcolo in base agli ingredienti		0.7	Calcolo in base agli ingredienti		nd			No
1006	4279		Cicoria belga, al vapore (senza aggiunta di sale)	Indivia belga	Verdure/Verdure cotte (incl. conserve)		per 100 g di parte edibile	58	Calcolo automatizzato		14	Calcolo automatizzato		0.2	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.7	Calcolo in base agli ingredienti		0.6	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		2.6	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		95.5	Calcolo automatizzato		1	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		6	Calcolo in base agli ingredienti		5	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		0.03	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.25	Calcolo in base agli ingredienti		32.2	Calcolo in base agli ingredienti		0.12	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		180	Calcolo in base agli ingredienti		3.5	Calcolo in base agli ingredienti		24	Calcolo in base agli ingredienti		20	Calcolo in base agli ingredienti		9.3	Calcolo in base agli ingredienti		24	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		nd			Si
465	4424	1000948	Cicoria bianca di Milano, cruda		Verdure/Verdure fresche		per 100 g di parte edibile	67	Calcolo automatizzato		16	Calcolo automatizzato		0.2	-	9	0	-	9	0	-	9	0.1	-	9	0	-	9	1.5	-	9	1.5	-	9	0	-	9	1.6	-	9	1.2	-	9	0	Calcolo automatizzato		0	-	9	94.8	-	9	133	Calcolo automatizzato		67	Calcolo automatizzato		0	Stima	51	800	Stima	51	800	-	8	0.07	-	9	0.08	-	9	0.07	-	9	0	-	9	0.31	-	9	34	-	9	0.15	-	9	14	-	9	0	-	9	0.5	-	9	230	-	9	10	-	9	55	-	9	35	-	9	10	-	9	30	-	9	1	-	9	3.3	-	9	0.2	-	9	nd			No
458	4417	1000939	Cicorino rosso, crudo	Radicchio rosso	Verdure/Verdure fresche		per 100 g di parte edibile	79	Calcolo automatizzato		19	Calcolo automatizzato		0.1	-	5	0	-	5	tr.	-	5	0.1	-	5	0	-	5	1.6	-	5	1.6	-	5	0	-	22	3	-	5	1.4	-	5	0	Calcolo automatizzato		0	-	5	94	-	5	133	Calcolo automatizzato		67	Calcolo automatizzato		0	Stima	51	800	Stima	51	800	-	8	0.06	-	"5	1669"	0.05	-	5	0.05	-	"5	1669"	0	-	22	0.3	-	5	14.1	-	"5	1669"	0.19	-	"22	1669"	10	-	5	0	-	5	0.57	-	5	180	-	5	7	-	5	tr.	-	22	36	-	5	tr.	-	22	30	-	5	0.3	-	5	tr.	-	22	0.2	-	5	nd			No
1052	3772		Ciliegie, cotte, sgocciolate (senza aggiunta di zuccheri)		Frutta/Frutta cotta (incl. conserve)		per 100 g di parte edibile	361	Calcolo automatizzato		85	Calcolo automatizzato		0.6	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		17.6	Calcolo in base agli ingredienti		17.6	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		2	Calcolo in base agli ingredienti		1.5	Calcolo in base agli ingredienti		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		78.4	Calcolo automatizzato		7	Calcolo automatizzato		3	Calcolo automatizzato		0	Calcolo in base agli ingredienti		40	Calcolo in base agli ingredienti		17	Calcolo in base agli ingredienti		0.03	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.27	Calcolo in base agli ingredienti		15.1	Calcolo in base agli ingredienti		0.19	Calcolo in base agli ingredienti		4.1	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.11	Calcolo in base agli ingredienti		250	Calcolo in base agli ingredienti		3.4	Calcolo in base agli ingredienti		3.4	Calcolo in base agli ingredienti		19	Calcolo in base agli ingredienti		15	Calcolo in base agli ingredienti		20	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		1.1	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		nd			Si
394	4555	1000857	Ciliegie, crude		Frutta/Frutta fresca		per 100 g di parte edibile	314	Calcolo automatizzato		74	Calcolo automatizzato		0.5	-	43	0.1	-	43	0.1	-	43	0.2	-	43	0	-	43	15.3	-	43	15.3	-	43	0	-	43	1.7	-	43	1.3	-	43	0	Calcolo automatizzato		0	-	43	80.8	-	43	6	Calcolo automatizzato		3	Calcolo automatizzato		0	Stima	51	35	Stima	51	20	-	121	0.03	-	"43	1670"	0.04	-	"43	1670"	0.05	-	43	0	-	43	0.26	-	"43	1670"	18.8	-	"43	1670"	0.18	-	"43	1670"	5.1	-	"43	1670"	0	-	43	0.1	-	43	250	-	43	3	-	43	3	-	9	17	-	43	13	-	43	17	-	43	0.4	-	43	1	-	9	0.1	-	9	nd			No
489	3899	1000976	Cinghiale (in media), crudo		Carne e frattaglie/Selvaggina		per 100 g di parte edibile	457	Calcolo automatizzato		108	Calcolo automatizzato		3.4	-	9	1.5	-	9	1.4	-	9	0.2	-	9	65	-	9	0	-	43	0	-	43	0	Stima	51	0	-	43	19.5	-	9	0.2	Calcolo automatizzato		0	-	43	75.9	-	9	8	Calcolo automatizzato		8	Calcolo automatizzato		8	-	8	0	Stima	51	0	Stima	51	0.1	-	9	0.2	-	9	0.4	-	9	5	-	9	5.1	-	9	5	-	9	0.7	-	9	0	-	43	tr.	-	22	0.21	-	9	360	-	9	94	-	9	60	-	9	10	-	9	22	-	9	170	-	9	1.8	-	9	6	-	9	2.3	-	9	nd			No
195	4510	831009	Cioccolato al latte		Dolciumi/Cioccolato e prodotti a base di cacao		per 100 g di parte edibile	2240	Calcolo automatizzato		537	Calcolo automatizzato		31.1	-	46	19.3	-	46	10.4	-	46	1.2	-	46	12	-	46	56.9	-	46	55.2	Stima	51	0.6	-	46	1.9	-	46	6.5	-	46	0.5	Calcolo automatizzato		0	Stima	51	1.3	-	145	65	Calcolo automatizzato		62	Calcolo automatizzato		59	-	156	36	Stima	51	36	-	8	0.09	-	145	0.4	-	145	0.04	-	145	0	-	145	0.4	-	145	7	-	145	0.19	-	145	2.8	-	46	0	-	145	0.25	-	145	640	-	46	190	-	46	130	-	1528	250	-	46	55	-	145	240	-	145	2.1	-	46	17	-	145	1.6	-	145	nd			No
612	4145		Cioccolato al latte con nocciole		Dolciumi/Cioccolato e prodotti a base di cacao		per 100 g di parte edibile	2360	Calcolo automatizzato		568	Calcolo automatizzato		38.2	Calcolo in base agli ingredienti		16.7	Calcolo in base agli ingredienti		16.9	Calcolo in base agli ingredienti		2.4	Calcolo in base agli ingredienti		11	Calcolo in base agli ingredienti		45.5	Calcolo in base agli ingredienti		44.7	Calcolo in base agli ingredienti		0.6	Calcolo in base agli ingredienti		3.2	Calcolo in base agli ingredienti		8.8	Calcolo in base agli ingredienti		0.2	Calcolo automatizzato		0	Calcolo in base agli ingredienti		4.9	Calcolo automatizzato		38	Calcolo automatizzato		36	Calcolo automatizzato		35	Calcolo in base agli ingredienti		20	Calcolo in base agli ingredienti		20	Calcolo in base agli ingredienti		0.11	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		0.14	Calcolo in base agli ingredienti		0.29	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		15.9	Calcolo in base agli ingredienti		0.78	Calcolo in base agli ingredienti		2.1	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		5.38	Calcolo in base agli ingredienti		440	Calcolo in base agli ingredienti		73	Calcolo in base agli ingredienti		160	Calcolo in base agli ingredienti		230	Calcolo in base agli ingredienti		63	Calcolo in base agli ingredienti		220	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		6.5	Calcolo in base agli ingredienti		1.4	Calcolo in base agli ingredienti		nd			Si
643	4069		Cioccolato al latte con nougat/torrone alle mandorle e miele		Dolciumi/Cioccolato e prodotti a base di cacao		per 100 g di parte edibile	2230	Calcolo automatizzato		535	Calcolo automatizzato		31.5	Calcolo in base agli ingredienti		18.2	Calcolo in base agli ingredienti		9.7	Calcolo in base agli ingredienti		1.6	Calcolo in base agli ingredienti		15	Calcolo in base agli ingredienti		54.7	Calcolo in base agli ingredienti		54.3	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		1.9	Calcolo in base agli ingredienti		7.3	Calcolo in base agli ingredienti		0.2	Calcolo automatizzato		0	Calcolo in base agli ingredienti		4.9	Calcolo automatizzato		50	Calcolo automatizzato		48	Calcolo automatizzato		46	Calcolo in base agli ingredienti		26	Calcolo in base agli ingredienti		26	Calcolo in base agli ingredienti		0.07	Calcolo in base agli ingredienti		0.35	Calcolo in base agli ingredienti		0.07	Calcolo in base agli ingredienti		0.34	Calcolo in base agli ingredienti		0.35	Calcolo in base agli ingredienti		11.5	Calcolo in base agli ingredienti		0.68	Calcolo in base agli ingredienti		2.3	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		0.84	Calcolo in base agli ingredienti		380	Calcolo in base agli ingredienti		86	Calcolo in base agli ingredienti		190	Calcolo in base agli ingredienti		250	Calcolo in base agli ingredienti		45	Calcolo in base agli ingredienti		210	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		6.3	Calcolo in base agli ingredienti		1.1	Calcolo in base agli ingredienti		nd			Si
641	4070		Cioccolato al latte con uva secca, nocciole e mandorle		Dolciumi/Cioccolato e prodotti a base di cacao		per 100 g di parte edibile	2120	Calcolo automatizzato		508	Calcolo automatizzato		28.7	Calcolo in base agli ingredienti		14.5	Calcolo in base agli ingredienti		11	Calcolo in base agli ingredienti		1.7	Calcolo in base agli ingredienti		10	Calcolo in base agli ingredienti		51.6	Calcolo in base agli ingredienti		50.6	Calcolo in base agli ingredienti		1.1	Calcolo in base agli ingredienti		4.8	Calcolo in base agli ingredienti		8.3	Calcolo in base agli ingredienti		0.2	Calcolo automatizzato		0	Calcolo in base agli ingredienti		7.4	Calcolo automatizzato		36	Calcolo automatizzato		34	Calcolo automatizzato		33	Calcolo in base agli ingredienti		21	Calcolo in base agli ingredienti		21	Calcolo in base agli ingredienti		0.09	Calcolo in base agli ingredienti		0.29	Calcolo in base agli ingredienti		0.09	Calcolo in base agli ingredienti		0.23	Calcolo in base agli ingredienti		0.59	Calcolo in base agli ingredienti		14.3	Calcolo in base agli ingredienti		0.61	Calcolo in base agli ingredienti		1.8	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		3.09	Calcolo in base agli ingredienti		520	Calcolo in base agli ingredienti		62	Calcolo in base agli ingredienti		130	Calcolo in base agli ingredienti		210	Calcolo in base agli ingredienti		76	Calcolo in base agli ingredienti		230	Calcolo in base agli ingredienti		2	Calcolo in base agli ingredienti		5.1	Calcolo in base agli ingredienti		1.5	Calcolo in base agli ingredienti		nd			Si
654	4067		Cioccolato al latte ripieno di alcool		Dolciumi/Cioccolato e prodotti a base di cacao		per 100 g di parte edibile	2040	Calcolo automatizzato		488	Calcolo automatizzato		23.1	Calcolo in base agli ingredienti		13.6	Calcolo in base agli ingredienti		6.9	Calcolo in base agli ingredienti		1.1	Calcolo in base agli ingredienti		10	Calcolo in base agli ingredienti		59	Calcolo in base agli ingredienti		58.3	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		2.9	Calcolo in base agli ingredienti		5.6	Calcolo in base agli ingredienti		0.1	Calcolo automatizzato		2.2	Calcolo in base agli ingredienti		7.6	Calcolo automatizzato		33	Calcolo automatizzato		32	Calcolo automatizzato		30	Calcolo in base agli ingredienti		19	Calcolo in base agli ingredienti		19	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		0.24	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		0.22	Calcolo in base agli ingredienti		0.35	Calcolo in base agli ingredienti		8.8	Calcolo in base agli ingredienti		0.49	Calcolo in base agli ingredienti		1.5	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		0.21	Calcolo in base agli ingredienti		340	Calcolo in base agli ingredienti		56	Calcolo in base agli ingredienti		120	Calcolo in base agli ingredienti		160	Calcolo in base agli ingredienti		50	Calcolo in base agli ingredienti		160	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		4.1	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		nd			Si
642	4066		Cioccolato al latte ripieno di crema alle nocciole	Branche	Dolciumi/Cioccolato e prodotti a base di cacao		per 100 g di parte edibile	2310	Calcolo automatizzato		556	Calcolo automatizzato		35.6	Calcolo in base agli ingredienti		17	Calcolo in base agli ingredienti		14.3	Calcolo in base agli ingredienti		2.3	Calcolo in base agli ingredienti		8	Calcolo in base agli ingredienti		48.5	Calcolo in base agli ingredienti		47.5	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		3.7	Calcolo in base agli ingredienti		8.3	Calcolo in base agli ingredienti		0.2	Calcolo automatizzato		0	Calcolo in base agli ingredienti		4.5	Calcolo automatizzato		24	Calcolo automatizzato		23	Calcolo automatizzato		22	Calcolo in base agli ingredienti		13	Calcolo in base agli ingredienti		nd			0.1	Calcolo in base agli ingredienti		0.27	Calcolo in base agli ingredienti		0.13	Calcolo in base agli ingredienti		0.24	Calcolo in base agli ingredienti		0.53	Calcolo in base agli ingredienti		13.6	Calcolo in base agli ingredienti		0.68	Calcolo in base agli ingredienti		1.1	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		5.08	Calcolo in base agli ingredienti		430	Calcolo in base agli ingredienti		63	Calcolo in base agli ingredienti		130	Calcolo in base agli ingredienti		190	Calcolo in base agli ingredienti		79	Calcolo in base agli ingredienti		210	Calcolo in base agli ingredienti		1.5	Calcolo in base agli ingredienti		5.4	Calcolo in base agli ingredienti		1.4	Calcolo in base agli ingredienti		nd			Si
655	3605		Cioccolato al latte ripieno di crema (Gianduja, Nougat/Torrone)		Dolciumi/Cioccolato e prodotti a base di cacao		per 100 g di parte edibile	2370	Calcolo automatizzato		570	Calcolo automatizzato		38.1	Calcolo in base agli ingredienti		18.5	Calcolo in base agli ingredienti		14.5	Calcolo in base agli ingredienti		2.9	Calcolo in base agli ingredienti		11	Calcolo in base agli ingredienti		47	Calcolo in base agli ingredienti		46.3	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		3.6	Calcolo in base agli ingredienti		7.9	Calcolo in base agli ingredienti		0.1	Calcolo automatizzato		0	Calcolo in base agli ingredienti		4.2	Calcolo automatizzato		33	Calcolo automatizzato		32	Calcolo automatizzato		31	Calcolo in base agli ingredienti		16	Calcolo in base agli ingredienti		16	Calcolo in base agli ingredienti		0.08	Calcolo in base agli ingredienti		0.25	Calcolo in base agli ingredienti		0.09	Calcolo in base agli ingredienti		0.19	Calcolo in base agli ingredienti		0.52	Calcolo in base agli ingredienti		13.9	Calcolo in base agli ingredienti		0.53	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		5.03	Calcolo in base agli ingredienti		370	Calcolo in base agli ingredienti		49	Calcolo in base agli ingredienti		110	Calcolo in base agli ingredienti		170	Calcolo in base agli ingredienti		71	Calcolo in base agli ingredienti		190	Calcolo in base agli ingredienti		1.5	Calcolo in base agli ingredienti		4.3	Calcolo in base agli ingredienti		1.4	Calcolo in base agli ingredienti		nd			Si
197	4509	831011	Cioccolato, bianco		Dolciumi/Cioccolato e prodotti a base di cacao		per 100 g di parte edibile	2370	Calcolo automatizzato		567	Calcolo automatizzato		35.2	-	46	21.9	-	46	11.7	-	46	1.3	-	46	16	-	46	55.8	-	46	55.3	Stima	51	nd			0.2	-	156	6.7	-	46	0.3	Calcolo automatizzato		0	Stima	51	1.3	-	156	9	Calcolo automatizzato		9	Calcolo automatizzato		9	-	156	0	Stima	51	0	-	156	0.06	-	156	0.28	-	156	0.06	-	156	0.56	-	156	0.75	-	156	7	-	156	0.61	-	156	2.1	-	46	nd			0.96	-	156	330	-	46	110	-	46	nd			260	-	46	12	-	156	180	-	156	0.3	-	46	4.9	-	128	0.7	-	156	nd			No
960	4387	1001638	Cioccolato in polvere		"Dolciumi/Cioccolato e prodotti a base di cacao	Bevande analcoliche/Bevande al cacao"		per 100 g di parte edibile	1680	Calcolo automatizzato		398	Calcolo automatizzato		7.8	-	9	4.6	-	9	2.6	-	9	0.2	-	9	0	-	9	71.3	-	9	70.6	-	9	0.7	-	9	10.5	-	9	5.3	-	1661	0	Calcolo automatizzato		0	-	9	1.7	-	9	2	Calcolo automatizzato		1	Calcolo automatizzato		0	Stima	51	13	Stima	51	13	-	8	0.04	-	9	0.13	-	9	0.05	-	9	0	-	9	0.86	-	9	12	-	9	0.35	-	9	0	-	9	0	-	9	0.22	-	9	620	-	9	5	-	9	12	-	9	37	-	9	130	-	9	210	-	9	4.2	-	9	0.9	-	9	1.8	-	9	nd			No
196	4508	831010	Cioccolato, nero (amaro)		Dolciumi/Cioccolato e prodotti a base di cacao		per 100 g di parte edibile	2240	Calcolo automatizzato		537	Calcolo automatizzato		31.8	-	46	19.7	-	46	11	-	46	1.1	-	46	1	-	46	53.4	-	46	50	Stima	51	2.3	-	46	7	-	46	5.7	-	1661	0	Calcolo automatizzato		0	Stima	51	0.7	-	145	5	Calcolo automatizzato		2	Calcolo automatizzato		0	-	145	29	Stima	51	25	-	156	0.08	-	145	0.15	-	145	0.05	-	145	0	-	145	0.6	-	145	7	-	145	0.19	-	145	0	-	145	0	-	145	0	-	145	830	-	46	15	-	46	100	-	1640	48	-	46	120	-	145	140	-	145	6.7	-	46	2.3	-	145	2.2	-	145	nd			No
1036	3776		Cipolla, arrostita (senza aggiunta di grasso e sale)		Verdure/Verdure cotte (incl. conserve)		per 100 g di parte edibile	388	Calcolo automatizzato		92	Calcolo automatizzato		0.5	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		16.7	Calcolo in base agli ingredienti		16.7	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		4.3	Calcolo in base agli ingredienti		3.1	Calcolo in base agli ingredienti		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		75.5	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		2	Calcolo in base agli ingredienti		4	Calcolo in base agli ingredienti		0.11	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		0.24	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.68	Calcolo in base agli ingredienti		13.2	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		12.2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.33	Calcolo in base agli ingredienti		250	Calcolo in base agli ingredienti		8.9	Calcolo in base agli ingredienti		45	Calcolo in base agli ingredienti		68	Calcolo in base agli ingredienti		22	Calcolo in base agli ingredienti		80	Calcolo in base agli ingredienti		0.6	Calcolo in base agli ingredienti		4.3	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		nd			Si
368	4017	1000831	Cipolla, cruda		Verdure/Verdure fresche		per 100 g di parte edibile	163	Calcolo automatizzato		39	Calcolo automatizzato		0.2	-	43	0	-	43	0	-	43	0.1	-	43	0	-	43	7	-	43	7	-	43	tr.	-	43	1.8	-	43	1.3	-	43	0	Calcolo automatizzato		0	-	43	89	-	43	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	51	1	-	"51	1662"	2	-	121	0.05	-	"43	1669"	0.02	-	43	0.11	-	"43	1669"	0	-	43	0.3	-	43	7.9	-	"43	1669"	0.14	-	"43	1669"	6	-	"43	1669"	0	-	43	0.14	-	43	110	-	318	3.8	-	318	19	-	36	28	-	318	9.4	-	318	34	-	318	0.3	-	318	1.8	-	36	0.2	-	318	nd			No
1035	4287		Cipolla, stufata (senza aggiunta di grasso e sale)		Verdure/Verdure cotte (incl. conserve)		per 100 g di parte edibile	196	Calcolo automatizzato		47	Calcolo automatizzato		0.2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		8.4	Calcolo in base agli ingredienti		8.4	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		2.2	Calcolo in base agli ingredienti		1.6	Calcolo in base agli ingredienti		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		87.6	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		2	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		0.02	Calcolo in base agli ingredienti		0.11	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		5.7	Calcolo in base agli ingredienti		0.13	Calcolo in base agli ingredienti		4.9	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.17	Calcolo in base agli ingredienti		97	Calcolo in base agli ingredienti		3.5	Calcolo in base agli ingredienti		22	Calcolo in base agli ingredienti		33	Calcolo in base agli ingredienti		9.3	Calcolo in base agli ingredienti		38	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		2.1	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		nd			Si
494	4348	1000981	Cipolline, sott'aceto		Verdure/Verdure cotte (incl. conserve)		per 100 g di parte edibile	116	Calcolo automatizzato		28	Calcolo automatizzato		0.2	-	5	0	-	5	0	-	5	0.1	-	5	0	-	5	4.9	-	5	3.5	-	5	tr.	-	5	1.3	-	5	0.9	-	5	1.1	Calcolo automatizzato		0	-	5	90.6	-	5	2	Calcolo automatizzato		1	Calcolo automatizzato		0	Stima	51	10	-	81	10	Stima	1698	0.02	-	5	tr.	-	5	0.1	-	5	0	-	22	0.1	-	5	14	-	5	tr.	-	22	tr.	-	5	0	-	5	0.31	-	5	93	-	5	450	-	5	tr.	-	22	22	-	5	tr.	-	22	23	-	5	0.2	-	5	tr.	-	22	0.1	-	5	nd			No
1498			Cocktail al gambero, preparato		Cibi/Insalate		per 100 g di parte edibile	714	Calcolo automatizzato		172	Calcolo automatizzato		13.2	Calcolo in base agli ingredienti		7.8	Calcolo in base agli ingredienti		3.1	Calcolo in base agli ingredienti		0.7	Calcolo in base agli ingredienti		97	Calcolo in base agli ingredienti		4.5	Calcolo in base agli ingredienti		3.8	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		5.5	Calcolo in base agli ingredienti		0.5	Calcolo automatizzato		1.8	Calcolo in base agli ingredienti		74.6	Calcolo automatizzato		167	Calcolo automatizzato		154	Calcolo automatizzato		142	Calcolo in base agli ingredienti		152	Calcolo in base agli ingredienti		151	Calcolo in base agli ingredienti		0.06	Calcolo in base agli ingredienti		0.08	Calcolo in base agli ingredienti		0.06	Calcolo in base agli ingredienti		0.06	Calcolo in base agli ingredienti		0.73	Calcolo in base agli ingredienti		10.8	Calcolo in base agli ingredienti		0.18	Calcolo in base agli ingredienti		5.3	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		0.81	Calcolo in base agli ingredienti		180	Calcolo in base agli ingredienti		190	Calcolo in base agli ingredienti		200	Calcolo in base agli ingredienti		45	Calcolo in base agli ingredienti		6.5	Calcolo in base agli ingredienti		100	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		35	Calcolo in base agli ingredienti		0.4	Calcolo in base agli ingredienti		nd			No
